LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,P stuck,P diffusive,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID36349,36349,1,3480.0,268.69654924514737,163.40601485741672,0.0,16.0,16,33.27044678395726,1,,2.986187050359712,3.0,0.0,3.0,10377.0,0.20312539157557907,,,0.9967304476132061,14.67712768996227,0.2762107936521621,0.1425974801397221,36.154203014368946,30.59875908293352,0.7254487132611319,1.181557817961774,3477.4999999999995,230.40897276507712,0.8231485684959831,0.950526171928386,3.9072015844607595
ID36863,36863,1,3454.0,263.47224233647114,168.8541395124306,0.0,95.0,95,33.150639240436035,1,,2.9913119026933104,3.0,0.0,3.0,10329.0,0.16123379766326112,,,0.926720040193496,17.8470134712223,-0.757170845529964,0.24912368103333832,39.827048854817534,28.47998208987177,0.0693146426760606,1.3984225386497375,3452.500000000001,249.95523910076963,0.694414951577985,0.8855970244966014,4.253979575809477
ID36354,36354,2,1852.0,187.89724175229853,86.11618893095367,0.0,28.0,28,24.260152092553522,1,,0.9929615592853276,1.0,0.0,1.0,1834.0,0.08362228792146824,,,0.7785616539418645,10.39595691694656,0.4832879350214083,-0.2820262316236921,41.07368414215764,14.722036899480582,-0.43028661552484704,2.7899457407016,1849.0,199.22578222446793,0.5854040110895237,0.891299108218848,4.633157726150417
ID36868,36868,2,2747.0,200.87067395264117,37.49477838494232,0.0,100.0,100,29.559442443566237,1,,0.9945434703528556,1.0,0.0,1.0,2734.0,0.07367992082899294,,,0.8000911890155438,11.999125540593155,-0.3807240398988571,-0.09155092244457776,38.217338500084324,23.41247213415544,1.0771274154004782,1.6323495563004091,2744.9999999999986,207.69913863545673,0.7996184788385541,0.949170124481327,3.964272694036258
ID36357,36357,2,1780.0,185.73915284415705,87.29402117889607,0.0,29.0,29,23.79315306086757,1,,0.9927007299270073,1.0,0.0,1.0,1768.0,0.08514729303214934,,,0.7525248378356186,10.012306786548583,-0.7272153041582682,0.18201240689472015,40.78652282169769,14.411096275997073,2.733456373881318,2.830216524861552,1778.5000000000002,193.5695810216626,0.5964712472761158,0.9041687849517033,4.589973469457577
ID36870,36870,2,2320.0,200.18883627493184,39.41763524178505,0.0,97.0,97,27.1925332693544,1,,0.9965620971207564,1.0,0.0,1.0,2319.0,0.05854533844720777,,,0.8887686413966951,16.019612226224652,-0.2948692753254006,0.759384051058415,34.06942725945996,22.781913466793213,1.1695209697732092,1.495459427019568,2323.0000000000005,192.66503017346534,0.7864177081746379,0.9530256410256412,3.9974062755045416
ID36618,36618,2,3704.0,227.84386106987,57.988280019795745,0.0,63.0,63,34.33917549050723,1,,0.9959503239740821,1.0,0.0,1.0,3689.0,0.06351665404843995,,,0.9657829173007633,15.407210758442401,0.1478881854844006,-0.2092881561690294,36.78323234936507,31.92448776701193,0.7557938098569431,1.1521949112484668,3704.4999999999995,232.779273026012,0.8591141023829815,0.9648391717671568,3.8245426464418366
ID36619,36619,2,3534.0,227.93536838138309,49.629169022046355,0.0,65.0,65,33.55861107552354,1,,0.9935046597006495,1.0,0.0,1.0,3518.0,0.08034285144128475,,,0.9894458973704319,12.300211577473888,-0.06642761939545935,0.6024902333947643,38.94483722967211,30.027600300845286,0.5041813480008086,1.2969680174068323,3537.9999999999995,233.36656951033643,0.8163763376054264,0.9528683005655801,3.9233741637786537
ID36876,36876,2,2225.0,198.2031471929431,38.098564700605515,0.0,96.0,96,26.639667626431855,1,,0.9959713518352731,1.0,0.0,1.0,2225.0,0.06335783323337671,,,0.9092344394613547,14.972459373790965,0.19819327601174,0.15647008428981063,33.38888169105566,21.49627163456139,1.0647264704363126,1.5532405925394759,2229.5,191.92750004493382,0.7605765441841612,0.9447033898305086,4.064746521622305
ID36365,36365,2,1882.0,191.5625774473358,89.86351566648965,0.0,26.0,26,24.482187722588804,1,,0.9915029208709506,1.0,0.0,1.0,1867.0,0.09181152069064272,,,0.9451293627365863,10.494689135848628,-0.5850495562108978,0.15207412704932655,36.58605840859152,16.838608833850735,2.63158258285425,2.1727482816182766,1883.0000000000002,181.74967367882033,0.7163296117690571,0.9419709854927465,4.188403171510005
ID36880,36880,2,1614.0,190.83571724709782,34.08126036484245,0.0,92.0,92,22.623931952327283,1,,0.9950279676817899,1.0,0.0,1.0,1601.0,0.07035899302089597,,,0.9834745226875469,14.024331075180728,0.08016373578628332,-0.09513472027362375,30.73204650800232,17.24656838408505,0.8030865750745815,1.7819223989139499,1608.0,163.63868071502705,0.7546124557858537,0.9500738552437226,4.080777794039388
ID36373,36373,2,1804.0,181.8881938652581,88.72768974145121,0.0,31.0,31,23.92656118838533,1,,0.9966573816155989,1.0,0.0,1.0,1789.0,0.05773475798555892,,,0.7367133063152183,14.645658926852276,-2.031102704818856,0.9153452430754739,38.6703905836711,15.641329385845996,2.730347091534117,2.4723212221759323,1798.4999999999995,188.9718646897511,0.6328867582883109,0.9296975962781079,4.455966605569219
ID36630,36630,2,3425.0,226.89648199580958,52.2518393996979,0.0,64.0,64,32.996650825374026,1,,0.9959016393442623,1.0,0.0,1.0,3402.0,0.0638964731641503,,,0.9953102006739184,15.549541497901032,-0.2850359525300197,-0.175340961402478,36.43389076783201,30.52921111383996,0.22693614522029415,1.1934108166756805,3420.500000000001,221.52445403234296,0.8759031920455385,0.970079410096427,3.7877113688775403
ID36888,36888,2,2458.0,199.60713074157,37.61975032227424,0.0,98.0,98,27.962979730538056,1,,0.9979616795760293,1.0,0.0,1.0,2448.0,0.04511092182946099,,,0.8455939366021281,20.271592363653248,-0.1420229254994222,-0.36547103545600496,35.601960999456516,22.56747513857994,1.0938493588295835,1.5775783857447851,2456.5000000000014,196.88377138214292,0.7963551496801439,0.9541658574480485,3.9723868505363145
ID36633,36633,2,3738.0,228.14367049194914,48.08633573525487,0.0,66.0,66,34.53559241609536,1,,0.9949306296691569,1.0,0.0,1.0,3729.0,0.07102828923243493,,,0.9683127333691521,13.78202340725374,-0.05247197059772857,-0.13538726067309198,38.47036259812347,31.375745900854508,0.5193018330408011,1.2261178656815852,3746.999999999999,242.55789202006346,0.8003182819744543,0.9488478095720433,3.9625391230075655
ID36382,36382,2,1638.0,190.43770325203252,84.32530487804878,0.0,27.0,27,22.847936741452536,1,,0.9902617163724894,1.0,0.0,1.0,1627.0,0.09823096481979407,,,0.9379363524833946,9.758103823687433,0.08107728612469621,-0.29355516058066267,36.34436689751358,14.795743732707267,2.7250836263048024,2.4564068933669905,1640.0,179.35517172141869,0.6406574840262271,0.9265536723163842,4.428860285535369
ID36640,36640,2,3640.0,224.5053969996341,38.7746066593487,0.0,69.0,69,34.0576162591238,1,,0.9945115257958288,1.0,0.0,1.0,3624.0,0.07389079216755448,,,0.8880303395390701,12.661009324186034,0.431566359818307,-0.19598783646185883,39.024152487920226,30.123433771894877,2.977880967944022,1.2954749044688825,3644.000000000001,227.593234702401,0.8840351548022604,0.9773367305887091,3.7702501351848245
ID36896,36896,2,2602.0,200.439376480379,37.69224121375072,0.0,99.0,99,28.787493615796066,1,,0.9931008049060943,1.0,0.0,1.0,2591.0,0.08279023702554074,,,0.8241262874213291,10.838846573431958,-0.23737093316576752,0.03826859080865457,37.52559751364503,22.703232936027657,1.1362658793508256,1.6528746200765017,2603.5000000000005,203.17381459272124,0.7925596841452633,0.9520936185774369,3.9818871129502678
ID36643,36643,2,2595.0,206.98948717948716,31.990576923076922,0.0,71.0,71,28.768136958757964,1,,0.9930795847750865,1.0,0.0,1.0,2583.0,0.0829166229180538,,,0.793334876186068,10.596625754492804,0.10955087572696763,-0.03595514627397421,32.77835650493789,25.682416413483164,-0.9257338617812035,1.276295656032171,2600.0000000000005,195.43303526498227,0.8554354775090449,0.9694258016405669,3.8327571554492743
ID36389,36389,2,1978.0,182.8597309794031,88.54388398486759,0.0,32.0,32,25.120695638444513,1,,0.9954591321897074,1.0,0.0,1.0,1973.0,0.06724975933859018,,,0.6377475639878825,11.528280701345615,-0.269717384966315,0.038369695708022816,39.30144572867794,16.620963616089597,-0.4411340869302124,2.3645708297341406,1982.5000000000002,197.7653481036055,0.6369754054414818,0.9386837121212123,4.441642500376998
ID36391,36391,2,2134.0,186.52943702662606,86.86144296088077,0.0,33.0,33,26.065925114204205,1,,0.9911090313523632,1.0,0.0,1.0,2118.0,0.09389379508006854,,,0.5375483934057074,7.380797846559641,-1.1361892207281035,1.1477495683123462,45.287945755349,16.271646398940234,2.7403153376196134,2.78324298875488,2134.500000000001,212.16327693858082,0.5958893093157662,0.8655717761557181,4.592214177538493
ID36910,36910,2,3587.0,203.6167713421726,34.630448941614326,0.0,103.0,103,33.768997131295315,1,,0.9843967679019225,1.0,0.0,1.0,3533.0,0.12395181369737772,,,0.6935626029774442,6.5047663541032374,-0.6532856348442515,-1.025366819311012,42.02169214589916,29.555478074583508,1.151958450638785,1.4217903036403963,3582.500000000003,254.13909220756912,0.6970326387562273,0.9034169713781373,4.245984209667685
ID36911,36911,2,3914.0,204.70545958626573,34.834783535935166,0.0,104.0,104,35.267490416290784,1,,0.9846508058326938,1.0,0.0,1.0,3849.0,0.12295309574724234,,,0.6579034254554914,6.355879970906207,-0.918727079558067,-1.805266819745215,41.30094575318388,32.34525043995391,1.1409666495301591,1.2768782183293164,3907.500000000001,269.1387784743667,0.6778854256149112,0.8933470507544582,4.305531625631755
ID36400,36400,2,3053.0,191.48518882876976,98.49611958244522,0.0,25.0,25,31.155834091185397,1,,0.9940906106369009,1.0,0.0,1.0,3028.0,0.07665766562024788,,,0.8870684470368928,12.191856889547038,-0.3220160833691528,0.17856087184096803,39.853803785846324,25.25397885135042,-0.5493935540062419,1.5781197893778705,3049.500000000002,220.5022804699995,0.7881562629906097,0.9458746898263033,3.992995001372672
ID36912,36912,2,3983.0,206.30871782012704,39.13837345369442,0.0,105.0,105,35.6289183964509,1,,0.9927391086629945,1.0,0.0,1.0,3965.0,0.08491157751330689,,,0.6613543334486612,9.308295294896496,-0.9253323495797111,-0.3871563100693127,42.06054085542934,32.11349000142862,0.9677537916546917,1.309746802778465,3988.0,275.90862257631335,0.6583160864191107,0.8853368853368851,4.3690568749926335
ID36401,36401,2,2117.0,189.7891452790205,85.88898045679304,0.0,35.0,35,25.99867387601297,1,,0.9934024505183789,1.0,0.0,1.0,2108.0,0.08097599573089362,,,0.48134717172750124,7.972609582574235,0.9049626856729869,-0.09985808092928145,44.73303049822153,15.80347139678718,2.7191109883496747,2.8305825584191386,2123.499999999999,217.0140444009038,0.5666128868590017,0.8507612179487174,4.709358020276708
ID36914,36914,2,2986.0,201.6807786702365,37.28937974118697,0.0,101.0,101,30.8400703617415,1,,0.9959798994974874,1.0,0.0,1.0,2973.0,0.06328729017089148,,,0.7656343172831162,13.648492919655231,-0.24424071770410619,0.010014327655447434,39.61457851127479,24.367954943321728,1.1428072768318271,1.6256833453367636,2988.0,219.82678153931332,0.7770147341318097,0.9388845247446975,4.021520666929675
ID36660,36660,2,3942.0,227.817089678511,45.79822335025381,0.0,67.0,67,35.41385253773071,1,,0.9954349480091301,1.0,0.0,1.0,3925.0,0.06741932259673611,,,0.9226371494364327,14.17072606575169,0.06050592022868695,0.5794389205124815,39.31708357726139,33.20967273111748,0.6482507388909479,1.1839045779099553,3940.000000000002,253.9678004493538,0.7676243992550684,0.9316623315204544,4.046043491523564
ID36406,36406,2,1823.0,183.70211988304095,87.60032894736842,0.0,30.0,30,24.095585330081406,1,,0.993956043956044,1.0,0.0,1.0,1809.0,0.07752889292243134,,,0.7172174292253677,10.709252026117897,-0.24217806053673474,-0.14850078508267106,40.106953283677406,14.746489412062212,-0.376510443555888,2.7197627966199907,1824.0,190.88403945601982,0.6290649155669426,0.9191232048374905,4.4694820752977105
ID36665,36665,2,2215.0,201.9801354401806,30.695184349134685,0.0,72.0,72,26.552898107308298,1,,0.9950293718933574,1.0,0.0,1.0,2202.0,0.07034313692657095,,,0.8133079153541273,12.68900610828583,0.16166801846841528,-0.05481531764880029,31.727020388257152,22.833819921271306,2.1386508648458484,1.3894749322561315,2215.000000000001,188.56899590181058,0.782785941872985,0.9445628997867805,4.006668606865898
ID36924,36924,2,3164.0,202.17119679730297,36.86730931310578,0.0,102.0,102,31.7353506343559,1,,0.9946338383838383,1.0,0.0,1.0,3151.0,0.07306881162469923,,,0.7405335979645424,11.583066188299751,-0.9257406590820049,-0.28616156151563105,41.48931720945371,25.631550551853305,1.093439090470265,1.6186815200867275,3163.999999999999,231.9385729478163,0.739095192454903,0.9251461988304092,4.123393133032741
ID36674,36674,2,1680.0,195.7508896797153,35.52451561882167,0.0,73.0,73,23.166149185953874,1,,0.9946587537091988,1.0,0.0,1.0,1676.0,0.072910028111077,,,0.9458621120156276,13.262720170459747,0.07450404898665662,0.014666185716268591,24.975814003720284,22.182836533398767,-1.1796149271456795,1.125907138436348,1686.0000000000005,159.8036617792667,0.829648211058678,0.9541595925297116,3.891866562066199
ID36419,36419,2,1845.0,196.4656822902556,79.47561636412897,0.0,36.0,36,24.237180012373255,1,,0.9940411700975081,1.0,0.0,1.0,1835.0,0.07698397704359762,,,0.5932844729408951,9.616204330057762,1.200566234106881,-0.4938558201722508,40.08005263590074,15.731236331945443,2.890376726606635,2.547800553635452,1845.4999999999995,195.62924032268546,0.605977329171022,0.9028864970645788,4.553829264422435
ID36680,36680,2,930.0,193.11313999283925,46.150912996777656,0.0,75.0,75,17.214717657780774,1,,0.9967741935483871,1.0,0.0,1.0,927.0,0.056735013580977406,,,0.9956912128540849,17.531010401265497,-0.1635075363963156,-0.08201368368017642,19.321225553849256,15.82296941325349,0.20100998564810005,1.2210872086794018,931.0,112.51865188332678,0.9240819871502226,0.983623877443212,3.6876498708485257
ID36428,36428,2,2019.0,195.18239774797152,78.81478721642655,0.0,37.0,37,25.313194205551593,1,,0.9940298507462687,1.0,0.0,1.0,1998.0,0.07705491893502861,,,0.4472854510439416,7.973695190261762,0.8718101016057802,0.11446601443864485,42.960137289099876,15.991376357343857,-0.2302734907722233,2.686456520634068,2013.0000000000005,217.15827899529486,0.5364149294426461,0.8461538461538464,4.840101885025343
ID36945,36945,2,3497.0,208.81548129105968,47.02308864134057,0.0,107.0,107,33.382673822350576,1,,0.9960022844089091,1.0,0.0,1.0,3488.0,0.0631099926671065,,,0.7250045430457283,13.266082238991105,-0.79153133105751,-0.9973284499301286,43.3424229413508,27.558780508573523,0.6707090134291515,1.5727264465808635,3500.9999999999977,262.84164739624316,0.6368154827077057,0.8994219653179185,4.442200177632473
ID36434,36434,2,2113.0,191.9611980401454,80.29097518571203,0.0,38.0,38,25.909757813642624,1,,0.9947768281101614,1.0,0.0,1.0,2095.0,0.07209964439382778,,,0.39939730593853273,7.875654052764922,1.305535616445635,0.5631846918775564,44.91353295633193,16.068570276993977,-0.2181185144816295,2.7951169383524093,2109.0000000000014,223.35258188010638,0.5312567847113991,0.8278704612365071,4.863542185982992
ID36691,36691,2,3347.0,216.43863444228953,34.34922174150878,0.0,70.0,70,32.66214297233074,1,,0.993452380952381,1.0,0.0,1.0,3338.0,0.08066402076262447,,,0.798003383250094,10.932296771229547,-0.1879474335776144,-0.269063798876232,37.170729139368376,29.981300561940653,0.04155043836799671,1.239797088274224,3351.5,226.38140120688425,0.8218027692106754,0.9556601083547192,3.9103995282265287
ID36181,36181,2,2066.0,170.68402442944392,67.85414657666345,0.0,1.0,1,25.69386510327284,1,,0.9923039923039924,1.0,0.0,1.0,2063.0,0.08740969181794277,,,0.9961172298392786,11.330251603633364,-0.054213897527948716,0.1318503399238257,40.17411078253175,17.606441623965164,0.5742857373455267,2.2817847944838783,2074.0,205.26883496301997,0.6185468239209695,0.8825531914893618,4.507322586447595
ID36182,36182,2,1534.0,186.6413680781759,79.09543973941368,0.0,6.0,6,22.10442659948723,1,,0.9915584415584415,1.0,0.0,1.0,1527.0,0.09151905442642243,,,0.9978042584838319,10.82254016159926,0.03991843724094449,0.032854310455242855,24.29518866175853,20.476441095028626,-0.8672780413523326,1.1864946915827594,1534.9999999999998,145.84303007577242,0.9068738651371807,0.9730586370839935,3.7224724211439946
ID36694,36694,2,1358.0,193.45217125382263,37.877125382262996,0.0,74.0,74,20.825398433773483,1,,0.9926416482707874,1.0,0.0,1.0,1349.0,0.08549611124965056,,,0.9814987509274449,11.501965893119843,-0.2543222673272571,0.0372335514931594,23.076296227432003,19.888135302568518,1.3315943929706182,1.1603046679017586,1362.5000000000007,148.0875738453722,0.7807448692739886,0.9344993141289443,4.0119024316443435
ID36950,36950,2,3554.0,210.1361212461409,48.47029656656375,0.0,108.0,108,33.6769672695278,1,,0.9952287398259894,1.0,0.0,1.0,3546.0,0.06891899845770169,,,0.5742686691164843,10.535380308100144,-1.6570046781317174,-1.0350884984204243,43.93723178063613,28.157007527445344,0.6993442456358139,1.5604368375371356,3563.000000000002,272.75523684306563,0.601837841162741,0.8469217970049921,4.569463225514384
ID36183,36183,2,1437.0,186.9178600535569,78.49499359646059,0.0,5.0,5,21.34620814271463,1,,0.9958100558659218,1.0,0.0,1.0,1426.0,0.06461659397915825,,,0.9957924634558408,15.378568019191706,-0.43768851424367244,0.06691759274633419,23.483111002073407,19.897983890168465,-0.591917279712488,1.1801753952407381,1431.5,140.5219394786713,0.9109886073940319,0.9794731440301062,3.7140560976330987
ID36184,36184,2,1993.0,173.0767209011264,69.50417188151857,0.0,2.0,2,25.215550710863358,1,,0.9885057471264368,1.0,0.0,1.0,1978.0,0.10661996103898995,,,0.995285483702405,9.249394470923393,0.8568773356553604,0.5425461167046696,37.82454245104994,17.545105823891497,0.6186332929727238,2.1558457857543134,1997.4999999999993,198.0824887715672,0.6397414406908577,0.8840451427306923,4.432029985368786
ID36185,36185,2,1335.0,186.99736842105264,78.44248120300752,0.0,3.0,3,20.575523046193545,1,,0.9962434259954921,1.0,0.0,1.0,1326.0,0.061198660423063364,,,0.995483069996578,16.24199525296448,0.04748739103102845,0.07599615976692164,22.171600503508753,19.388746900811867,2.3447914554976514,1.1435293171308745,1330.0000000000005,134.3875444409365,0.9254297740087063,0.9837278106508879,3.6849635638382567
ID36441,36441,2,2166.0,188.81389273090517,86.04487475026895,0.0,34.0,34,26.275732970416673,1,,0.9894009216589862,1.0,0.0,1.0,2147.0,0.10242837841861657,,,0.5142961575739655,6.56121800834744,0.5338841591450938,0.38124323655746195,45.67158680848698,16.35249001745805,2.7108168514820585,2.792943873362872,2168.9999999999995,218.1945415023864,0.5725081222505495,0.8512558869701724,4.685048658441777
ID36186,36186,2,2036.0,169.89278704612366,67.04416094210009,0.0,0.0,0,25.46989493583681,1,,0.9950908198330879,1.0,0.0,1.0,2027.0,0.06991051043103887,,,0.9947446553449615,14.196279675773757,0.393672582430728,0.5795611468590934,41.113998132923385,16.668763871308887,0.5918010477249507,2.466529518945965,2038.0000000000002,202.2069243472895,0.6263570886697123,0.8880174291938999,4.479132745752009
ID36187,36187,2,1696.0,188.03139101432214,79.37296448891504,0.0,7.0,7,23.255289648298522,1,,0.9923394225103123,1.0,0.0,1.0,1684.0,0.08721453600443212,,,0.9964433906342619,11.357872693210561,-0.017243357921517325,-0.07507423615710435,25.747673094426393,21.0499303267578,-0.6214837130814933,1.2231714164724345,1699.0000000000002,154.9322855794308,0.8894455927693802,0.9764367816091958,3.7587655540362865
ID36443,36443,2,2028.0,181.6710666995641,81.78061518216958,0.0,41.0,41,25.397932678693596,1,,0.9955577492596249,1.0,0.0,1.0,2017.0,0.06651842682911968,,,0.5422143391679832,10.523997714412989,-0.30213709498066943,-0.10082690758766162,43.35241003571344,14.87601127595485,-0.23225598835671346,2.9142496084139844,2026.5000000000011,205.8831779381832,0.6007790026993396,0.8774626542541679,4.573488161021734
ID36192,36192,2,1318.0,187.34301810355743,79.3298518799848,0.0,4.0,4,20.47083205834488,1,,0.9961977186311787,1.0,0.0,1.0,1310.0,0.061568715204228415,,,0.9939255358462675,16.130965441963042,-0.16159797226671388,0.24832588298866418,22.01262141095875,19.613415150350143,-0.653329799298027,1.1223247579382307,1316.4999999999998,131.7513425917897,0.9530608467938971,0.9913403614457827,3.6311535797304373
ID36960,36960,2,3799.0,207.8905962700289,43.50170738114001,0.0,106.0,106,34.81100022552773,1,,0.9955333683657384,1.0,0.0,1.0,3789.0,0.06669219952577232,,,0.7320329843487384,12.617847320878145,-1.1064355182575387,-0.8815457626519092,43.74294895027096,29.04755267592003,0.8117646125945711,1.5059082408182767,3807.0000000000005,269.75211852175494,0.6574504281898653,0.8952380952380952,4.371932274968314
ID36706,36706,2,955.0,192.43874718028803,46.63985771299671,0.0,78.0,78,17.485326582009584,1,,0.9896157840083074,1.0,0.0,1.0,953.0,0.10142517617353276,,,0.9978970194673104,9.746831651051274,0.22779518229486384,0.22064822196570022,18.10786484890593,17.443794607545524,1.2023955514390534,1.0380691389861443,960.5,113.70006938938779,0.9336535949446784,0.9861396303901437,3.668698694146846
ID36962,36962,2,3817.0,212.5166230366492,45.74506980802792,0.0,110.0,110,34.87038521757511,1,,0.9955462405030129,1.0,0.0,1.0,3800.0,0.06659643723934598,,,0.7233506540169289,12.54918903864372,-0.8845454577415416,-0.6313145579063343,45.87157962694934,29.945748878159588,0.5861283231962992,1.5318227576671153,3820.000000000002,278.4351899358435,0.6191914941504576,0.8582341046955746,4.50497557955765
ID36707,36707,2,886.0,191.68727649162432,47.085921325051764,0.0,76.0,76,16.78878805083162,1,,0.9920993227990971,1.0,0.0,1.0,879.0,0.08858393357531752,,,0.9954511674352876,11.174009689978448,0.08889596213027144,-0.07988794237281423,18.85852449030537,15.13521901512419,0.18350609647180588,1.246002748388417,885.4999999999999,109.98258969817552,0.9199210283286445,0.9806201550387594,3.695980394263405
ID36963,36963,2,3167.0,224.806125670982,43.85817282391328,0.0,113.0,113,31.75039227386121,1,,0.9971554993678887,1.0,0.0,1.0,3155.0,0.05326637020531486,,,0.7462002439509104,15.999305214758847,-0.09491871024917571,-0.32151186658380865,35.633055084794975,28.929847420557632,1.9920967868564443,1.2317056003369733,3167.0000000000014,227.0284458094901,0.7721423539675399,0.9383703703703706,4.034189032687934
ID36709,36709,2,975.0,191.44532718264136,45.81829830855971,0.0,77.0,77,17.621330652714278,1,,0.9897645854657113,1.0,0.0,1.0,967.0,0.10070268411908001,,,0.9944753919566626,9.801357235526316,-0.004163067276991932,-0.016558812192902075,18.71281883313958,17.152918518826883,0.8059322612428396,1.0909408106031964,975.5,118.79577408156845,0.8686306592808458,0.9648862512363996,3.803534456462265
ID36710,36710,2,4118.0,227.25363901018923,43.8753841177422,0.0,68.0,68,36.22255306918033,1,,0.9970873786407767,1.0,0.0,1.0,4108.0,0.05389659595034315,,,0.889211392572623,17.415114751538763,0.25766973933386456,0.8915978615938283,39.909568580601096,33.62508339117854,0.46669460451652345,1.1868987242741313,4122.0,245.46100577778168,0.8597116910153434,0.9656788098863768,3.823213188824347
ID36455,36455,2,2468.0,190.11708882134414,80.27723741979061,0.0,44.0,44,28.02551773221154,1,,0.9939246658566221,1.0,0.0,1.0,2454.0,0.07772304127995253,,,0.5390921194688071,8.958432935893565,1.602289284955058,-0.2615870399616903,46.36986759316655,17.854129342241205,-0.2400920298137747,2.597150872177215,2467.4999999999995,228.11107775801747,0.5959012171682364,0.8378607809847198,4.592168294361425
ID36972,36972,2,3541.0,214.6961170512099,42.13834177452635,0.0,111.0,111,33.634407018664575,1,,0.9946539110861001,1.0,0.0,1.0,3535.0,0.0729315080888833,,,0.8905102194419238,12.848329765214416,-1.4033377653045156,-0.8516961751466432,45.47302095370728,26.954211600684634,0.43413180082712244,1.6870469679236424,3554.0000000000027,263.5275699380949,0.6430950590924925,0.8927405174579256,4.420458783596809
ID36462,36462,2,1383.0,214.44098596617488,73.94884250929591,0.0,46.0,46,21.030729584405222,1,,0.9878048780487805,1.0,0.0,1.0,1377.0,0.10979548607742881,,,0.9961167232484558,8.97926884048192,-0.25168531064192556,0.10688139412517673,23.272222279235212,19.67200050862208,1.829462391755817,1.183012488690979,1389.4999999999998,139.20510443745056,0.9010690944386155,0.9737210932025224,3.734443428844474
ID36463,36463,2,2445.0,186.65853243482405,80.9485058879586,0.0,43.0,43,27.917409556063962,1,,0.9934693877551021,1.0,0.0,1.0,2434.0,0.08056433812940429,,,0.46137978736377155,7.786407164506549,0.8222674730484013,-0.1912415058009801,45.15785563987187,18.765683111428494,-0.25944117615786655,2.4064061708667706,2448.4999999999995,233.87740845323881,0.562514117723509,0.8188963210702339,4.726484289721648
ID36464,36464,2,2114.0,181.11485524442335,82.20946052839741,0.0,42.0,42,25.897469571161707,1,,0.9957325746799431,1.0,0.0,1.0,2100.0,0.06520145824712406,,,0.5280422534919428,10.554768541340332,-1.069847517009234,0.14676842837169082,43.97787952566084,16.04131672458311,2.9018580706678545,2.741538009673814,2106.9999999999986,217.10201477735268,0.5617546705126503,0.8672566371681412,4.729678124267758
ID36466,36466,2,1451.0,203.71488650766216,76.99740753543036,0.0,39.0,39,21.457755016889656,1,,0.9979238754325259,1.0,0.0,2.0,1442.0,0.05880723254778343,,,0.5292418077425779,11.74558490043133,0.45150413469743117,0.21679658498504445,30.81564410098322,15.313206864263194,-0.18932575118767173,2.0123573314286274,1446.5,160.2744879432641,0.7076190333320149,0.9263528658341339,4.21410331765207
ID36988,36988,2,2832.0,224.89935389133626,43.14599118942731,0.0,112.0,112,30.05335758357968,1,,0.9940119760479041,1.0,0.0,1.0,2822.0,0.07716388294960033,,,0.7580479178416265,11.108962225713164,-0.01914949635498932,-0.14283333132730047,32.153037873456114,28.637614607058765,1.3783511396948278,1.1227554499434755,2837.5000000000005,200.8827956497836,0.8836092360204437,0.9648078884733086,3.771158696806778
ID36478,36478,2,2134.0,187.33197263043309,80.86987792551125,0.0,40.0,40,26.120820068193783,1,,0.9929873772791024,1.0,0.0,1.0,2124.0,0.0834667768279326,,,0.4371581618268959,7.237592145621809,-0.1609609753700828,-0.25176034664051944,45.839919373207074,15.079145092440555,-0.21567566628083468,3.0399547913487113,2143.4999999999995,219.9346212981679,0.556860165730049,0.8495838287752672,4.750418328138161
